HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
A;8.11102773211733;2;2.8762773627042013;male;management;0.6469521452957684;75305.33810825559
A;7.192824268307339;3;3.3378965595682635;female;sales;0.8764875578237881;41716.06891400817
A;5.0062886396283215;4;2.1539113264279472;female;technician;0.3045527346695255;40744.43287016729
E;9.603139354749702;5;3.7455948190837254;female;HR;0.18877314748398588;40830.78323685917
E;12.4494102648781;5;2.8724908758510215;male;services;0.0972214864606501;57833.270419896166
F;3.236184521781274;4;2.8208420810453116;female;services;0.43188431980032405;30496.188381291107
C;5.8567608810591665;4;3.0730613858942575;female;sales;0.02428633057009899;35804.647193314166
B;8.170168152835808;5;3.618038056377243;other;management;0.038298248155826387;88109.36639838543
B;3.6033828040010967;2;2.1912287942575266;female;technician;0.04762901512347095;27101.7607670026
D;12.23130529375831;2;3.261558810973597;male;services;0.7287571055691697;47705.30749884661
B;14.069447850892814;4;2.475270235132976;male;services;0.1338003617086323;55223.985985390515
B;3.0949312754694613;3;2.7014889774138755;male;HR;0.813691801205982;39777.44089788378
A;7.994618445043709;4;2.4024277632296105;female;technician;0.5943231456294737;44655.00979602629
F;10.440621805916845;3;3.0784673590520537;female;sales;0.6413154945856928;37268.55688905124
B;14.577836554115724;1;2.9212027522788957;male;management;0.6739209708979013;69156.43570561233
F;10.720917983581373;4;3.637210232444356;male;sales;0.610139391778272;58313.958629217224
A;10.63670729053089;5;3.5281211238182633;male;technician;0.19952116838843836;75545.63206845718
C;13.754822577380777;3;2.544605853374751;male;sales;0.3171505064561292;55525.868432232855
E;8.084528571367319;4;2.7407941257358663;female;HR;0.05621522870946316;35170.82328540146
A;9.000526563615047;1;3.002352348355299;male;technician;0.41909902862708726;52280.28631635582
F;7.32557572467997;4;2.032690641698616;male;services;0.40174388547998563;46069.14840969264
D;5.521025918348252;3;2.0949473247012356;female;sales;0.5700695814594852;30946.62508119517
F;4.601567727079765;4;2.781861100163912;male;services;0.3196168995336077;44598.3479128891
G;9.130654518253237;1;2.903033979634059;male;technician;0.4563601922195396;43476.473670328196
B;5.269086006849692;3;2.8724764071770625;female;services;0.03203372844220287;29761.932998023243
D;9.239269130692596;4;2.6291231455965893;male;sales;0.6738630754021481;53780.77998676397
D;10.16293803157736;1;1.9316733839869147;male;management;0.661107107221835;57647.31263919214
A;9.04490764178496;4;3.1857700755416394;female;sales;0.9328275918412445;46725.95888862366
B;8.126112255713508;3;2.435673227272551;female;HR;0.604718080936751;32076.796701794214
F;8.773854700282687;2;2.6548990484796304;other;technician;0.9457691656009444;38592.018076966146
G;11.417268417616281;4;3.0230834060359304;male;services;0.22056988954744183;53356.12227562577
B;8.599495847538286;2;2.7029483234820786;male;management;0.3815808775053393;63009.70649010441
E;7.794659790868364;2;2.049321421438525;male;technician;0.7874152620888262;43419.15947654395
G;9.214475536114922;4;2.994515123609872;female;HR;0.6296607844523585;36590.43951415115
A;1.7449990917930158;2;2.381895307093333;female;services;0.1829161515985983;28058.965500099275
D;12.377938872219971;5;3.1799734628497354;female;services;0.7770013552711303;41427.20292823153
A;10.959688614322245;3;3.2987185654531013;male;HR;0.7324101098015569;61039.10629459154
E;10.106873963815836;5;2.8839895201133445;male;services;0.1918353741338723;55049.82360485103
G;12.989365838329805;4;1.5627564661288122;male;technician;0.05203585932916188;56911.63997717541
C;9.347636401659052;3;2.217438138959064;female;services;0.26662783455155215;32115.1357776406
A;1.7886727730184395;4;3.904272636849628;female;HR;0.2813654546822082;38075.74565580509
B;7.164436949632785;3;2.6666642365171938;female;sales;0.36073044436617274;33504.94865800847
D;11.309830427942952;5;2.777635955722693;female;services;0.8402135181690754;39835.336988480085
F;1.5625574199310925;3;3.116177280119983;female;services;0.2829831382319584;27025.675183145402
B;10.855207241278656;2;2.9477319323248627;male;technician;0.6764067368193996;49830.88585982547
B;8.049557578658813;5;2.2603136734430547;male;services;0.6355690110219913;51084.22191065391
B;6.76801605558027;4;3.867505238153887;female;services;0.6225028561643798;35277.57255210484
B;11.928272206961449;1;2.9114110903387527;male;technician;0.7299131234211631;47191.444591683416
F;6.547046858033871;5;2.636617919871334;female;services;0.5921727726002796;35547.24029311005
C;1.8217229155915273;4;4.0;female;sales;0.04167883507973569;33802.341636513025
C;7.454528963727501;2;3.171644503897351;female;sales;0.4832193730330352;31944.39689785738
E;11.038759857062159;4;3.477711878254941;female;HR;0.5416729307109799;39009.95719296696
F;5.804580722866849;4;3.0109468377668924;female;HR;0.6702431731909317;33662.55330341335
C;8.372477832241671;2;2.66404794250053;female;technician;0.36260248069337864;32445.03642562195
G;10.76323928468549;5;3.0767763361893863;male;services;0.1827053803465548;56300.15034847712
D;11.112237609751656;4;2.6032870597560227;female;HR;0.16597014212844308;37557.409769271624
D;6.470710723522453;3;2.1898359155747147;male;services;0.0709622297144139;41820.45906560626
G;12.477493596581574;3;3.6142786363426116;male;management;0.34449857478715973;78670.89156468023
G;10.703666258558641;3;3.570108169124642;male;services;0.8836144887785025;50212.65911616952
C;6.493485056648803;1;2.701281863418429;female;services;0.5249997591697326;25411.64146596281
F;4.523404556662901;5;2.7358488212177594;female;technician;0.3470094149540661;37395.42055615702
C;6.005010597874982;1;2.276903700482968;female;sales;0.12162287229713031;26216.99492293596
D;6.559952059969001;3;2.7558563676748085;female;HR;0.04690486323719423;31274.133377541242
A;8.607601784312436;2;3.212781067161221;female;sales;0.7237750020406086;39694.133372768185
D;5.2109191663483525;1;3.05007699530225;female;services;0.45990246276093283;24914.412183409924
G;3.651043651175349;2;3.061480275068939;male;management;0.6916305420529425;55393.207562363816
A;6.7682471127982815;3;2.38139524919326;other;management;0.2912907766618428;63955.86770013264
F;6.375889339814485;4;3.285695900711617;female;services;0.8155638819879595;33955.18897005206
C;6.374543329329002;4;3.243602750300578;female;services;0.036315772039831495;33882.48650544064
A;1.658208439729738;5;3.421200961885189;female;HR;0.1629301399868064;40056.03502218551
A;10.32275868469004;5;2.204797559363696;male;sales;0.48629807360286015;69567.75663507478
G;6.053793081808568;5;2.604207402454645;female;sales;0.6322185120026954;37878.706840007
D;6.48876655925487;5;2.7793333329332404;female;HR;0.3722336219580601;36455.124606180216
E;5.924250022666348;4;3.156470155555216;female;services;0.6362772830869626;33351.611783710265
E;13.258142619947302;3;2.8711594734650965;other;sales;0.691851912300134;46440.4984922277
F;6.594279871257633;2;2.9291483749299836;male;sales;0.40828968581626346;43354.53930096841
D;2.4602344599133774;3;2.33855748272289;male;technician;0.5616784897102095;41101.301241474095
D;8.132225339496028;2;3.3579554083633267;male;technician;0.5980885265615505;47319.539726213945
D;15.23259206107213;1;1.8559553082864368;male;technician;0.7458117345349877;48766.743534491405
A;9.093174280343131;3;3.07700228280469;female;services;0.9351401430437465;40032.12242287156
E;7.3725752591320886;2;2.8500284517046266;male;management;0.09238707114196809;61330.73789257443
C;5.959773864559626;3;3.1449564177153966;male;sales;0.4294620140448332;46979.59396318758
A;12.206069710331768;5;2.4483697009862224;male;services;0.04712138456304171;67828.04512171805
E;4.5232852844381775;3;2.220464265702729;male;services;0.023310119215732228;39557.05657901236
F;6.965601240316994;2;2.5417860412703583;female;HR;0.23818084670340356;28653.633270917635
C;4.035740026690203;5;4.0;female;HR;0.7917118951478991;36444.9866031404
B;8.796671541775108;1;3.653485606616467;other;services;0.869574796862605;54103.64275500805
A;8.173068070458989;5;2.449942347164754;male;services;0.6254987922173221;62025.05198129543
G;9.06788543002354;3;3.137470911734024;other;services;0.7236588832539236;39342.82725349159
B;4.147455260124861;2;2.7796199829883954;female;HR;0.9550638244478205;26622.704761030127
F;9.427231829384427;4;1.694503314821523;male;technician;0.47823770446746594;52557.434765916274
E;5.074167279051103;5;2.380740247345552;female;HR;0.7823956309467344;34537.506619834494
D;9.929000401980096;5;2.6361602710435825;male;management;0.8234734846916404;81362.37769932108
D;5.531274564586427;4;2.8322614555526147;female;services;0.7948157746108224;32466.427854337908
F;16.805517789694843;1;2.7723180186088285;male;management;0.9470911520338103;72630.2768884425
F;7.998163742913141;3;3.2626160035357152;female;sales;0.010435055302338458;35364.477298485835
C;4.103488386922368;1;2.982469492913605;female;sales;0.01572820675033826;25766.81632818412
D;10.822737372978306;5;3.3996914472510555;other;services;0.518891761641123;47622.120267480415
A;14.220827409748736;1;2.9385329838039174;male;HR;0.8994918616786914;55958.18579266133
G;6.971084113376528;1;1.9837456553133102;female;sales;0.2292200619511947;26565.61223923489
B;10.583365844145897;4;2.852369569902551;male;technician;0.720945456227317;57140.298578815324
C;3.4798475907275144;2;2.517381552501858;female;sales;0.07033367921177636;27094.41261868127
F;8.586714987256443;2;3.4261207004397756;male;technician;0.2738607332349807;48099.42243233952
B;12.741911046261912;4;3.1212520656002924;male;services;0.0850826379527212;55181.298212955
A;11.362042915717014;1;2.9397750828707756;male;sales;0.5355046453535479;54807.725560284365
D;5.249484044296641;1;3.043028095641037;female;sales;0.6874605434095531;26930.02593626126
A;11.676077104886199;2;3.243307978613879;male;sales;0.8634413906192991;60905.82025019963
F;6.225334378213728;2;3.179431691664248;male;HR;0.2787996839560931;41107.05806012769
E;10.62844142300839;4;3.0746827894262108;male;sales;0.8127271461137512;56736.03787441162
F;12.965842175933588;4;3.437873897878428;male;services;0.14224051843793062;56209.907966028535
A;9.040627585634615;1;3.6201607344095446;male;HR;0.05870530515756556;50351.85797118161
G;14.230637570378072;4;2.7656572066824565;male;management;0.40675740320574394;84171.51357073737
B;7.970460447870453;2;2.950055772492604;female;technician;0.7229579427584429;32603.984813320047
C;7.221488846598064;5;2.808984002823402;male;technician;0.2765065574241006;56548.083044963234
C;4.29197947026355;4;1.8630696673059548;female;HR;0.04447547684095987;30360.70900382702
D;9.41235602014406;3;2.928250003071121;male;HR;0.6199923327799777;48065.079776174425
G;12.040192898685468;2;2.8143580560016495;female;services;0.956632102731384;32868.572659085454
F;4.715045396480683;1;2.9844540553480354;female;services;0.41530775271203524;24381.360481100237
A;11.235022529321741;5;3.569119733077425;female;services;0.3738792337158885;49340.72723538612
E;10.117036695512663;1;3.4435577054403375;male;services;0.012459126606145898;42004.98252767201
A;8.817899869309512;4;3.252366621627877;male;management;0.9046365994059311;91416.88752314098
F;9.710595102718186;3;2.9383733087165376;female;sales;0.25124171411673146;36341.179699098866
A;10.437339999039175;3;3.8191156289618284;male;sales;0.7722019626475926;65435.928418828604
B;9.61644791415788;2;3.7614026217243848;male;sales;0.3153259207937452;49428.47209225822
G;6.906302655809693;2;2.2177473843224815;male;technician;0.44674937215102517;42691.172600280144
D;9.894143395157679;2;2.5368313315663045;male;technician;0.4451630581082492;47477.503996943175
E;12.61009031267658;4;3.445410880459851;male;HR;0.13303302514881565;56917.116378081846
E;3.654478594151902;5;3.3892178239657484;female;management;0.7197928079888893;51551.96565865633
F;12.701785882547902;2;3.0649679515626445;male;sales;0.06560561678741161;51621.91143423246
C;2.3705917847643017;1;3.1008501348645487;female;services;0.653727986109114;22586.448246319393
G;10.592913889831438;1;2.683478721418476;male;management;0.441825570059202;61127.768398803106
E;10.110153234923915;4;3.0525373891083154;male;services;0.811408310863925;51858.27361576865
A;10.891962660021301;4;3.2618069644581302;male;sales;0.36432021434304096;69075.1047111157
G;7.994648250801484;4;3.3327126511257066;male;HR;0.2653762203644221;50991.930028936746
D;11.133631085638505;5;3.1689306224718234;female;services;0.4126205967822445;40350.76848099483
A;6.215649733091242;3;3.093200055006069;female;sales;0.24276002147990405;40100.49810716268
A;10.39510433263413;2;1.8919334229182243;male;technician;0.131414038151365;55723.4903466974
D;7.749039307802986;1;4.0;female;HR;0.10126975084242551;29260.417079865194
D;6.0251316651659526;1;3.624247762116274;other;services;0.4337905640419283;31273.6271893985
F;8.365895039733225;5;3.0602468043055326;male;technician;0.23990505225848502;58722.03301581447
B;0.0;4;3.2172010709952263;female;services;0.11859098327212159;28419.241820691885
A;12.376435418450939;3;3.069100396832004;male;services;0.2466249578120575;61221.07614544552
E;8.83606431197567;5;3.0574320160942396;female;services;0.5673895405655548;38208.289092539526
B;11.457104807984166;4;2.2096051981402947;male;technician;0.13703497873002324;56596.736069629485
B;6.23592341618752;1;2.607011679450579;female;sales;0.8985931046075186;27035.05113953141
F;5.716345397145805;2;2.417857972163533;female;HR;0.17137284027303012;27355.63718305698
E;6.304533849462663;3;3.3711487345654527;female;HR;0.6898235285420402;32119.602753220624
E;11.448530230453148;4;3.9064939369371365;male;sales;0.7204138823607139;59954.92746320834
E;8.012995945133765;2;2.542656175820584;male;management;0.16532071931262182;61376.95493419487
C;12.767940763373048;4;2.3345536130471745;male;services;0.11894011569846552;53324.45758736087
D;11.76708858261443;3;2.2079958128700192;other;services;0.47465318988243665;40183.08020835447
C;15.101420048984474;1;2.652972255118426;male;sales;0.12478547356162961;49775.944468750844
F;13.17636747153172;4;2.8790398241190998;male;services;0.5994091467313227;55121.3365437239
B;7.329300627461141;1;3.236681456300473;female;sales;0.548233806259163;29194.845129776997
A;8.45038000213305;4;3.1445170949942183;female;HR;0.8226740854961889;43425.686525483194
E;13.951207413647788;4;2.635335686596816;male;management;0.398294799073289;83199.38181631456
G;9.901256126649507;2;3.2887323538642366;male;services;0.8733343380763819;44974.46500125357
E;7.40250289806465;2;3.8826239369548614;male;HR;0.2625034009920839;44269.32694489663
B;10.484792925158343;2;2.663013545684755;other;services;0.26544241473898045;56810.820016527854
C;6.632941658832182;1;3.0032085258624712;female;sales;0.8009463687811238;28126.931296291445
